"YEAR","MONTH","JURISDICTION","LOCATION","AGE_GROUP","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"08","NSW","Inner Regional Australia","26-39","No","Stage 2","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","26-39","No","Stage 2","1","1","0","0","0","0","0","Not applicable",30,5,0,25
2023,"08","NSW","Inner Regional Australia","26-39","No","Stage 2","1","1","1","0","0","0","0","Not applicable",2,0,0,2
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",2,0,0,2
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",39,21,0,18
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",2,0,0,2
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",56,9,0,47
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",32,6,0,26
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",3,0,0,3
2023,"08","NSW","Inner Regional Australia","26-39","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",43,18,0,25
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 1","0","1","1","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",56,16,0,40
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",18,4,0,14
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 2","0","0","0","0","0","0","0","Not applicable",11,5,0,6
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 2","0","0","0","0","0","0","1","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 2","0","1","0","0","0","0","0","Not applicable",32,14,0,18
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 2","1","0","0","0","0","0","0","Not applicable",43,12,0,31
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 2","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","40-64","No","Stage 2","1","1","0","0","0","0","0","Not applicable",31,8,0,23
2023,"08","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,0,2
2023,"08","NSW","Inner Regional Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",39,18,0,21
2023,"08","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",43,12,0,31
2023,"08","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",32,7,0,25
2023,"08","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",2,2,0,0
2023,"08","NSW","Inner Regional Australia","40-64","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","65+","No","Stage 1","0","1","0","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Inner Regional Australia","65+","No","Stage 1","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","65+","No","Stage 2","0","0","0","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Inner Regional Australia","65+","No","Stage 2","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","65+","No","Stage 2","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Inner Regional Australia","65+","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Inner Regional Australia","65+","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",4,0,0,4
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",51,27,0,24
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","0","1","1","0","0","0","0","Not applicable",2,2,0,0
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",7,0,0,7
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",5,1,0,4
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","0","0","0","0","0","0","0","Not applicable",14,9,0,5
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","0","0","0","0","0","0","1","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","0","0","1","0","0","0","0","Not applicable",2,0,0,2
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","0","1","0","0","0","0","0","Not applicable",41,20,0,21
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","1","0","0","0","0","0","0","Not applicable",5,0,0,5
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","1","0","1","0","0","0","0","Not applicable",2,0,0,2
2023,"08","NSW","Major Cities of Australia","17-25","No","Stage 2","1","1","0","0","0","0","0","Not applicable",6,1,0,5
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",4,0,0,4
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","0","1","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",46,25,0,21
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",5,1,0,4
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",4,3,0,1
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",5,0,0,5
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",4,1,0,3
2023,"08","NSW","Major Cities of Australia","17-25","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",16,4,0,12
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",49,25,0,24
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","0","1","1","0","0","0","0","Not applicable",9,1,0,8
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",70,14,0,56
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",20,3,0,17
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 1","1","1","1","0","0","0","0","Not applicable",2,2,0,0
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","0","0","0","0","0","0","0","Not applicable",21,9,0,12
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","0","0","0","0","0","0","1","Not applicable",2,0,0,2
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","0","0","1","0","0","0","0","Not applicable",12,3,0,9
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","0","1","0","0","0","0","0","Not applicable",38,18,0,20
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","0","1","1","0","0","0","0","Not applicable",8,0,0,8
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","1","0","0","0","0","0","0","Not applicable",59,13,0,46
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","1","0","1","0","0","0","0","Not applicable",3,2,0,1
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","1","1","0","0","0","0","0","Not applicable",23,4,0,19
2023,"08","NSW","Major Cities of Australia","26-39","No","Stage 2","1","1","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",3,0,0,3
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",14,4,0,10
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",42,22,0,20
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",13,3,0,10
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",59,12,0,47
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","0","0","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",5,2,0,3
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",28,6,0,22
2023,"08","NSW","Major Cities of Australia","26-39","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",5,2,0,3
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","0","1","0","0","0","0","0","Not applicable",32,12,0,20
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","1","0","0","0","0","0","0","Not applicable",83,15,0,68
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","1","0","1","0","0","0","0","Not applicable",4,0,0,4
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","1","1","0","0","0","0","0","Not applicable",14,4,0,10
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 1","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","0","0","0","0","0","0","0","Not applicable",16,5,0,11
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","0","0","0","0","0","0","1","Not applicable",1,1,0,0
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","0","0","1","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","0","1","0","0","0","0","0","Not applicable",24,9,0,15
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","1","0","0","0","0","0","0","Not applicable",58,7,0,51
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","1","0","1","0","0","0","0","Not applicable",4,1,0,3
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","1","1","0","0","0","0","0","Not applicable",34,9,0,25
2023,"08","NSW","Major Cities of Australia","40-64","No","Stage 2","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,0,2
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",27,11,0,16
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","0","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",68,9,0,59
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",36,11,0,25
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","1","1","0","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Major Cities of Australia","40-64","Yes","Stage 3","1","1","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","0-16","No","Stage 1","0","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","0-16","No","Stage 2","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","0-16","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 1","0","1","0","0","0","0","0","Not applicable",4,3,0,1
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 1","1","0","0","0","0","0","0","Not applicable",6,3,0,3
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 1","1","1","0","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 2","0","0","0","0","0","0","0","Not applicable",3,2,0,1
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 2","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 2","0","1","0","0","0","0","0","Not applicable",3,2,0,1
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 2","1","0","0","0","0","0","0","Not applicable",3,2,0,1
2023,"08","NSW","Outer Regional Australia","17-25","No","Stage 2","1","1","0","0","0","0","0","Not applicable",2,1,0,1
2023,"08","NSW","Outer Regional Australia","17-25","Yes","Stage 3","0","0","0","1","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","17-25","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","17-25","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",4,3,0,1
2023,"08","NSW","Outer Regional Australia","17-25","Yes","Stage 3","0","1","0","1","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","17-25","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",3,1,0,2
2023,"08","NSW","Outer Regional Australia","17-25","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",2,2,0,0
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 1","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 1","0","1","0","0","0","0","0","Not applicable",8,4,0,4
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 1","1","0","0","0","0","0","0","Not applicable",13,0,0,13
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 1","1","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 1","1","1","0","0","0","0","0","Not applicable",3,2,0,1
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 2","0","0","0","0","0","0","0","Not applicable",4,3,0,1
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 2","0","0","0","0","0","0","1","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 2","0","1","0","0","0","0","0","Not applicable",6,3,0,3
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 2","1","0","0","0","0","0","0","Not applicable",10,0,0,10
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 2","1","1","0","0","0","0","0","Not applicable",4,1,0,3
2023,"08","NSW","Outer Regional Australia","26-39","No","Stage 2","1","1","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","0","0","0","0","0","0","1","Not applicable",2,0,0,2
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","0","0","1","0","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","0","1","0","0","0","0","0","Not applicable",8,4,0,4
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","0","0","0","0","0","Not applicable",11,0,0,11
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","0","1","0","0","0","0","Not applicable",1,0,0,1
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","1","0","0","0","0","0","Not applicable",2,2,0,0
2023,"08","NSW","Outer Regional Australia","26-39","Yes","Stage 3","1","1","1","1","0","0","0","Not applicable",1,1,0,0
2023,"08","NSW","Outer Regional Australia","40-64","No","Stage 1","0","0","1","0","0","0","0","Not applicable",2,2,0,0
