"YEAR","MONTH","JURISDICTION","DETECTION_METHOD","FINES","ARRESTS","CHARGES","POSITIVE_RESULTS","TESTS_CONDUCTED"
2023,"09","NSW","Indicator (Stage 1)",6,0,9,15,281182
2023,"09","NSW","Indicator (Stage 1)",7,0,3,10,281182
2023,"09","NSW","Indicator (Stage 1)",8,0,18,26,281182
2023,"09","NSW","Indicator (Stage 1)",9,0,8,17,281182
2023,"09","NSW","Indicator (Stage 1)",10,0,12,22,281182
2023,"09","NSW","Indicator (Stage 1)",13,0,19,32,281182
2023,"09","NSW","Indicator (Stage 1)",14,0,54,68,281182
2023,"09","NSW","Indicator (Stage 1)",14,0,67,81,281182
2023,"09","NSW","Indicator (Stage 1)",18,0,74,92,281182
2023,"09","NSW","Indicator (Stage 1)",19,0,31,50,281182
2023,"09","NSW","Indicator (Stage 1)",21,0,112,133,281182
2023,"09","NSW","Indicator (Stage 1)",23,0,24,47,281182
2023,"09","NSW","Indicator (Stage 1)",28,0,23,51,281182
2023,"09","NSW","Indicator (Stage 1)",31,0,38,69,281182
2023,"09","NSW","Indicator (Stage 1)",34,0,33,67,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,21,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,14,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,9,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,4,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",0,0,6,6,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,13,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,16,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,4,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",1,0,4,5,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",1,0,10,11,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",1,0,13,28,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,2,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",2,0,1,9,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",2,0,4,6,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",2,0,5,7,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",2,0,15,17,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,3,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,5,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",4,0,3,7,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",4,0,7,11,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",4,0,10,14,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",5,0,6,11,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",5,0,24,29,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",5,0,30,35,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",6,0,4,10,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",6,0,6,12,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",7,0,9,16,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",9,0,11,20,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",10,0,25,35,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",11,0,26,37,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",11,0,51,62,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",11,0,60,71,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",12,0,43,55,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",13,0,18,31,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",18,0,22,40,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",18,0,31,49,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",18,0,96,114,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",29,0,23,52,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",33,0,31,64,281182
2023,"09","NSW","Laboratory or Toxicology (Stage 3)",35,0,36,71,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",0,0,1,14,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",0,0,2,10,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",0,0,6,6,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",0,0,8,8,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,0,7,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,1,16,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,2,3,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,3,4,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,4,5,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,9,10,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,10,11,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",1,0,13,28,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",2,0,0,4,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",2,0,3,5,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",3,0,0,3,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",3,0,1,4,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",3,0,2,5,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",3,0,4,7,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",3,0,8,11,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",3,0,9,12,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",4,0,5,18,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",4,0,8,12,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",4,0,12,16,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",4,0,23,27,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",5,0,3,8,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",5,0,7,24,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",5,0,11,16,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",6,0,3,9,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",6,0,26,32,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",7,0,8,15,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",8,0,10,18,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",9,0,9,18,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",9,0,19,28,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",10,0,17,27,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",11,0,19,30,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",11,0,45,56,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",11,0,51,62,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",13,0,63,76,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",14,0,29,43,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",18,0,18,36,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",18,0,92,110,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",26,0,26,52,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",28,0,33,61,281182
2023,"09","NSW","Secondary Confirmatory (Stage 2)",29,0,30,59,281182
2023,"09","NT","Indicator (Stage 1)",15,0,0,15,8594
2023,"09","NT","Indicator (Stage 1)",16,0,0,16,8594
2023,"09","NT","Indicator (Stage 1)",20,0,0,20,8594
2023,"09","TAS","Indicator (Stage 1)",0,0,0,186,11934
2023,"09","VIC","Indicator (Stage 1)",0,0,0,726,295305
2023,"09","WA","Indicator (Stage 1)",0,0,0,511,206098
2023,"09","WA","Laboratory or Toxicology (Stage 3)",0,0,0,466,206098
2023,"09","WA","Not applicable",0,0,4,0,206098
2023,"09","WA","Not applicable",0,0,63,0,206098
2023,"09","WA","Not applicable",0,0,196,0,206098
2023,"09","WA","Not applicable",0,2,182,0,206098
2023,"09","WA","Secondary Confirmatory (Stage 2)",0,0,0,509,206098
2023,"10","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,6,3357
2023,"10","ACT","Laboratory or Toxicology (Stage 3)",0,0,3,3,3357
2023,"10","ACT","Laboratory or Toxicology (Stage 3)",0,1,1,1,3357
2023,"10","ACT","Laboratory or Toxicology (Stage 3)",0,1,3,3,3357
2023,"10","NSW","Indicator (Stage 1)",0,0,1,14,258446
2023,"10","NSW","Indicator (Stage 1)",0,0,2,6,258446
2023,"10","NSW","Indicator (Stage 1)",0,0,4,4,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,0,6,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,1,6,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,2,6,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,3,4,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,5,6,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,7,16,258446
2023,"10","NSW","Indicator (Stage 1)",1,0,15,16,258446
2023,"10","NSW","Indicator (Stage 1)",2,0,1,6,258446
2023,"10","NSW","Indicator (Stage 1)",2,0,2,8,258446
2023,"10","NSW","Indicator (Stage 1)",2,0,5,7,258446
2023,"10","NSW","Indicator (Stage 1)",2,0,6,8,258446
2023,"10","NSW","Indicator (Stage 1)",2,0,14,16,258446
2023,"10","NSW","Indicator (Stage 1)",3,0,3,6,258446
2023,"10","NSW","Indicator (Stage 1)",3,0,4,7,258446
2023,"10","NSW","Indicator (Stage 1)",3,0,12,15,258446
2023,"10","NSW","Indicator (Stage 1)",4,0,5,9,258446
2023,"10","NSW","Indicator (Stage 1)",4,0,6,10,258446
2023,"10","NSW","Indicator (Stage 1)",4,0,8,12,258446
2023,"10","NSW","Indicator (Stage 1)",4,0,13,17,258446
2023,"10","NSW","Indicator (Stage 1)",5,0,14,19,258446
2023,"10","NSW","Indicator (Stage 1)",8,0,5,13,258446
2023,"10","NSW","Indicator (Stage 1)",8,0,11,19,258446
2023,"10","NSW","Indicator (Stage 1)",10,0,79,89,258446
2023,"10","NSW","Indicator (Stage 1)",11,0,21,32,258446
2023,"10","NSW","Indicator (Stage 1)",12,0,46,58,258446
2023,"10","NSW","Indicator (Stage 1)",12,0,84,96,258446
2023,"10","NSW","Indicator (Stage 1)",13,0,51,64,258446
2023,"10","NSW","Indicator (Stage 1)",18,0,22,40,258446
2023,"10","NSW","Indicator (Stage 1)",19,0,22,41,258446
2023,"10","NSW","Indicator (Stage 1)",22,0,22,44,258446
2023,"10","NSW","Indicator (Stage 1)",22,0,32,54,258446
2023,"10","NSW","Indicator (Stage 1)",29,0,17,46,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,29,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,6,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",0,0,3,12,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,8,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",0,0,5,5,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,6,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,14,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",1,0,2,3,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",1,0,9,20,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,2,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",2,0,4,18,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",2,0,7,9,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",2,0,8,10,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",3,0,4,7,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",4,0,4,8,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",4,0,5,9,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",4,0,6,10,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",4,0,24,28,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",5,0,3,8,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",5,0,12,17,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",5,0,24,29,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",6,0,6,12,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",6,0,26,32,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",9,0,38,47,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",9,0,55,64,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",9,0,64,73,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",10,0,25,35,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",10,0,38,48,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",11,0,19,30,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",15,0,16,31,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",19,0,24,43,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",22,0,20,42,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",28,0,17,45,258446
2023,"10","NSW","Laboratory or Toxicology (Stage 3)",28,0,32,60,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",0,0,1,20,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",0,0,2,12,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",0,0,3,3,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",0,0,4,4,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",1,0,0,4,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",1,0,1,8,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",1,0,2,6,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",1,0,4,5,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",1,0,7,8,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",1,0,8,9,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",2,0,1,3,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",2,0,2,8,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",2,0,4,12,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",2,0,5,7,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",2,0,6,8,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",3,0,3,6,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",3,0,14,17,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",3,0,19,22,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",3,0,23,26,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",4,0,3,7,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",4,0,4,8,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",4,0,6,10,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",4,0,7,11,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",5,0,4,9,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",5,0,10,15,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",5,0,12,17,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",5,0,64,69,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",6,0,5,11,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",6,0,19,25,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",7,0,9,16,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",8,0,4,12,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",9,0,8,17,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",9,0,23,32,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",9,0,30,39,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",9,0,42,51,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",9,0,58,67,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",11,0,15,26,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",12,0,17,29,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",15,0,25,40,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",18,0,21,39,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",20,0,26,46,258446
2023,"10","NSW","Secondary Confirmatory (Stage 2)",21,0,15,36,258446
2023,"10","NT","Indicator (Stage 1)",13,0,0,13,8252
2023,"10","NT","Indicator (Stage 1)",14,0,0,14,8252
2023,"10","NT","Indicator (Stage 1)",20,0,0,20,8252
2023,"10","TAS","Indicator (Stage 1)",0,0,0,169,11762
2023,"10","VIC","Indicator (Stage 1)",0,0,0,627,240521
2023,"10","WA","Indicator (Stage 1)",0,0,0,532,183303
2023,"10","WA","Laboratory or Toxicology (Stage 3)",0,0,0,474,183303
2023,"10","WA","Not applicable",0,0,1,0,183303
2023,"10","WA","Not applicable",0,0,63,0,183303
2023,"10","WA","Not applicable",0,0,203,0,183303
2023,"10","WA","Not applicable",0,1,196,0,183303
2023,"10","WA","Secondary Confirmatory (Stage 2)",0,0,0,528,183303
2023,"11","ACT","Laboratory or Toxicology (Stage 3)",0,0,1,6,2383
2023,"11","ACT","Laboratory or Toxicology (Stage 3)",0,0,2,4,2383
2023,"11","ACT","Laboratory or Toxicology (Stage 3)",0,2,4,4,2383
2023,"11","NSW","Indicator (Stage 1)",0,0,1,11,190126
2023,"11","NSW","Indicator (Stage 1)",0,0,2,6,190126
2023,"11","NSW","Indicator (Stage 1)",0,0,3,3,190126
2023,"11","NSW","Indicator (Stage 1)",0,0,4,4,190126
2023,"11","NSW","Indicator (Stage 1)",0,0,6,6,190126
2023,"11","NSW","Indicator (Stage 1)",1,0,0,7,190126
2023,"11","NSW","Indicator (Stage 1)",1,0,1,10,190126
2023,"11","NSW","Indicator (Stage 1)",1,0,2,6,190126
2023,"11","NSW","Indicator (Stage 1)",1,0,3,8,190126
2023,"11","NSW","Indicator (Stage 1)",1,0,5,6,190126
2023,"11","NSW","Indicator (Stage 1)",1,0,6,7,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,0,6,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,1,6,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,2,8,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,3,5,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,6,8,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,10,24,190126
2023,"11","NSW","Indicator (Stage 1)",2,0,20,22,190126
2023,"11","NSW","Indicator (Stage 1)",3,0,3,6,190126
2023,"11","NSW","Indicator (Stage 1)",3,0,14,17,190126
2023,"11","NSW","Indicator (Stage 1)",4,0,2,12,190126
2023,"11","NSW","Indicator (Stage 1)",4,0,5,9,190126
2023,"11","NSW","Indicator (Stage 1)",5,0,27,32,190126
2023,"11","NSW","Indicator (Stage 1)",7,0,3,10,190126
2023,"11","NSW","Indicator (Stage 1)",7,0,12,19,190126
2023,"11","NSW","Indicator (Stage 1)",7,0,16,23,190126
2023,"11","NSW","Indicator (Stage 1)",8,0,13,21,190126
2023,"11","NSW","Indicator (Stage 1)",9,0,76,85,190126
2023,"11","NSW","Indicator (Stage 1)",11,0,16,27,190126
2023,"11","NSW","Indicator (Stage 1)",11,0,72,83,190126
2023,"11","NSW","Indicator (Stage 1)",14,0,23,37,190126
2023,"11","NSW","Indicator (Stage 1)",18,0,28,46,190126
2023,"11","NSW","Indicator (Stage 1)",19,0,84,103,190126
2023,"11","NSW","Indicator (Stage 1)",20,0,66,86,190126
2023,"11","NSW","Indicator (Stage 1)",21,0,31,52,190126
2023,"11","NSW","Indicator (Stage 1)",25,0,27,52,190126
2023,"11","NSW","Indicator (Stage 1)",29,0,18,47,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,1,26,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,2,18,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,4,8,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",0,0,6,6,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,0,12,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,1,12,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,3,8,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,6,14,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,8,9,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",1,0,16,17,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,0,2,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,1,3,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,2,8,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,3,5,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,4,6,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",2,0,10,12,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,0,3,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,1,4,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,2,5,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",3,0,9,12,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,2,6,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,8,12,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,17,21,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,20,24,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",4,0,22,26,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",5,0,12,17,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",6,0,4,10,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",7,0,3,10,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",7,0,58,65,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",8,0,9,17,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",8,0,33,41,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",10,0,30,40,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",11,0,12,23,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",12,0,58,70,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",12,0,62,74,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",13,0,14,27,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",15,0,52,67,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",16,0,26,42,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",19,0,23,42,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",22,0,26,48,190126
2023,"11","NSW","Laboratory or Toxicology (Stage 3)",30,0,18,48,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",0,0,1,7,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",0,0,2,16,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",0,0,4,4,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,0,7,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,1,12,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,2,6,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,3,8,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,4,15,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,5,12,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",1,0,8,9,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",2,0,0,2,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",2,0,1,9,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",2,0,2,4,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",2,0,4,6,190126
2023,"11","NSW","Secondary Confirmatory (Stage 2)",2,0,5,7,190126
